id,price
7140200330.0,190000
1697000400.0,133000
7882900120.0,230000
844001140.0,206000
1446401190.0,175000
7203000640.0,215000
1545808560.0,245000
7893206095.0,181100
8961800035.0,229000
1555300530.0,240000
2953000090.0,244900
1207000025.0,245000
123039604.0,102500
5470100270.0,225000
6303400460.0,197000
1432900350.0,215000
7340600068.0,215000
7812800995.0,200000
4324500180.0,182000
2329600280.0,225900
1437500035.0,155000
1898700310.0,220000
2586800140.0,135000
7137900320.0,224500
7967200060.0,243000
6146600420.0,229950
3322049095.0,240000
1950900245.0,123300
1432400490.0,145600
6600790210.0,228000
7812800681.0,166000
6700390100.0,245000
2420069268.0,184900
8732190990.0,229000
3028200100.0,216000
3329500730.0,220000
2787460720.0,200000
2223059053.0,230000
5615100330.0,200000
4222310410.0,230500
8731982630.0,240000
4331000265.0,167000
2781270400.0,215000
3348401622.0,223000
2122049013.0,204750
3192000080.0,205000
3883800011.0,219900
8731950910.0,227000
1796350300.0,195000
2730000070.0,225000
8651402910.0,176000
2320069206.0,219000
766500030.0,225000
8857600960.0,205000
1523049207.0,161000
6083000037.0,230000
3331001285.0,180000
7893207665.0,210000
4222310220.0,235500
1099610260.0,212000
7348200195.0,173250
9558800025.0,225000
8651401680.0,198000
3876500290.0,175000
1822059331.0,215000
3530420110.0,195000
1950900005.0,185000
9406500350.0,207000
723049530.0,126500
1180003090.0,190000
6121000110.0,193000
5468000180.0,244950
3089000005.0,150000
2212900470.0,186000
3832500230.0,245000
8651410190.0,179950
3336000230.0,230005
9448300061.0,235000
9407101380.0,189000
1545807920.0,245000
1898310100.0,236775
7893203565.0,120000
623049232.0,115000
5560000070.0,199990
1446401460.0,122000
6163900073.0,180000
4060000240.0,205425
7893203480.0,205000
3550800040.0,223000
7889600230.0,114000
16000397.0,189000
2115720070.0,216300
402000110.0,175000
3361401210.0,209000
6661200260.0,220000
304100090.0,215000
4204400339.0,194000
1682500160.0,210000
2724049185.0,175000
2473380920.0,206325
418000330.0,199950
5420800090.0,225000
3388100020.0,225000
3327000090.0,210000
8731730590.0,242150
7227502155.0,208000
5476200123.0,200000
109210280.0,220000
6303400981.0,190000
1221000562.0,187000
1685200110.0,225000
2320069107.0,185000
2460600040.0,175000
9262800002.0,232000
3599600150.0,201000
1105000432.0,224000
1180002580.0,180000
7796600085.0,185000
1099610830.0,209000
203101370.0,170000
1921059310.0,193000
8945100530.0,172380
3223059217.0,225000
4239400730.0,152000
8651410120.0,225500
3584000400.0,172000
2123049114.0,110700
9407000990.0,239900
7812800865.0,170000
7899800791.0,230000
4345000210.0,230000
1951600150.0,180000
2946000912.0,212500
2724049222.0,163800
7140600190.0,233500
6056100150.0,160797
7299500200.0,190000
8100000080.0,224400
1796360080.0,237950
179001101.0,135000
9315100210.0,227490
2868900020.0,215000
7973202225.0,154200
3361402041.0,134000
1555300010.0,203000
6306100080.0,234950
7227801955.0,162000
7116500125.0,189000
5537200043.0,211000
1788700230.0,191000
7805600070.0,200000
8018600765.0,240500
2698200010.0,165000
2023049218.0,105500
104550750.0,241000
7247000035.0,210000
3046200125.0,202000
1723049567.0,150000
3291800140.0,230000
1545800640.0,242000
3423049209.0,200450
7131300035.0,210000
2916600110.0,214946
3148750050.0,231000
8731982550.0,245000
6600410290.0,207500
3751603173.0,212500
7796600070.0,195000
7575610250.0,225000
1123049126.0,227000
5379802816.0,197000
123039336.0,244900
2143700676.0,240000
2005300140.0,220000
8945100320.0,224097
7657000165.0,200000
7899800450.0,107000
3826000550.0,245000
425000175.0,208950
9542800290.0,217000
5379806155.0,216500
5437820080.0,215000
1432600415.0,215000
3223049158.0,222200
922059020.0,242025
7710100083.0,225000
2008200060.0,160000
7227500450.0,222900
5253300387.0,215000
5631500400.0,180000
8864000440.0,225000
7689600330.0,207000
8091410390.0,220000
7129800036.0,109000
5476200160.0,164808
84000335.0,225000
7338000730.0,167000
4031000520.0,115000
7225000090.0,245000
7893206305.0,245000
8645530010.0,225000
5412310170.0,177000
6085000130.0,230000
7211400850.0,229000
7147600070.0,219950
2268000500.0,229900
722059070.0,235000
4222200380.0,237000
3275310220.0,244000
6781200013.0,245000
3352401476.0,199988
421049116.0,216000
3751600025.0,139000
2618300080.0,242500
8651442060.0,214950
7131300025.0,210000
3601200017.0,175000
7131300032.0,235000
4345000510.0,180500
1823049144.0,225000
8651410740.0,189000
5029451080.0,203000
133000070.0,179900
6138000095.0,219000
41000454.0,130000
1446403617.0,123000
3977630270.0,206990
8570900162.0,193500
7148200040.0,173000
7335400020.0,219500
6145600557.0,212000
2722059215.0,239000
179000350.0,194000
7335400215.0,95000
9406500600.0,239950
6664900260.0,241000
8005100360.0,169900
7972603950.0,238000
853000261.0,197500
3145600250.0,190000
5556800260.0,230000
3210200373.0,204950
9315300260.0,189650
126059021.0,200000
8100000110.0,241250
8093600065.0,205000
3750603940.0,240000
4359100050.0,244000
6620400205.0,200000
4222100280.0,239999
8899200110.0,235000
1443500385.0,155000
5070000100.0,205000
7831800110.0,215000
2123049086.0,210000
3454800060.0,171800
2822049148.0,217000
9500900135.0,200000
3830610320.0,241000
7812801590.0,219900
8068000305.0,241000
1432400065.0,189000
9477100620.0,245000
1523049209.0,205000
1049000740.0,229950
1180005280.0,239950
6031400013.0,150000
7331900290.0,230000
1105000296.0,230000
3935900232.0,207000
2123049175.0,235000
8661000033.0,235000
4202400135.0,177500
3530500010.0,176000
5071500140.0,221000
7888000400.0,150000
1645000310.0,235000
7454001280.0,220000
2525310220.0,242050
6603000030.0,236000
3353402400.0,124500
9265400210.0,227000
7186800105.0,236500
1322049150.0,85000
7689600630.0,216500
3644100073.0,245000
7129304540.0,133000
2123049498.0,170000
3438500625.0,210000
3629000080.0,237000
3352400905.0,245000
5259800090.0,210000
5128000010.0,99000
5381000082.0,185000
2796100160.0,250000
8078550320.0,290000
8731902340.0,275000
1231000500.0,275000
321049090.0,254000
3329510850.0,286950
4302201085.0,248000
2473101360.0,289900
6679000720.0,296000
2968800010.0,275000
8731951370.0,269000
6163900032.0,264950
7349650330.0,270000
3031200246.0,250000
1311800040.0,260000
2722049246.0,280000
9542801120.0,278100
4047200580.0,265000
5416500090.0,269000
7338220280.0,257000
3523069060.0,290000
3449500135.0,276900
5279100625.0,248000
3822200036.0,257500
2025700430.0,269500
1545808120.0,250000
7970800100.0,283200
6620400631.0,284000
5379806590.0,280000
9320700400.0,285000
3832710210.0,268000
9352901085.0,256000
1624049092.0,255000
2310000240.0,275000
4331400090.0,270000
7972601680.0,290000
2826049091.0,259950
2113701200.0,250000
1432701510.0,249000
7212680860.0,297262
425200145.0,265000
6187100360.0,294000
3445400120.0,267500
1545802100.0,272450
1545803240.0,270000
2895800770.0,258800
3841600220.0,282500
1061400360.0,280000
4303200555.0,265000
2807100156.0,295950
7192200040.0,280000
7950304065.0,260000
8091411040.0,274900
7809200005.0,292000
1703401110.0,292000
8731901810.0,260000
798000421.0,292000
2473440070.0,270000
7696630170.0,276000
7137950460.0,272000
2473370890.0,289000
2895800780.0,279800
8645530010.0,295000
1921059213.0,246000
3339900096.0,250750
8700120270.0,278000
726049190.0,287500
9325800110.0,289950
8019200360.0,248500
5089700260.0,283500
984000450.0,260000
9320600020.0,250000
8078570390.0,260000
7454001120.0,285950
2473360060.0,263500
5151600480.0,248000
3352402236.0,252500
1865810060.0,267500
8141310180.0,277500
2013800095.0,266750
6802210330.0,270000
8669160170.0,259000
7120000210.0,275000
7225000215.0,249500
2214800730.0,287500
1423400005.0,249950
2115510470.0,285000
5412100920.0,250000
8125200483.0,288350
5412200180.0,285000
3031200120.0,255000
1237500720.0,275000
3996900160.0,277000
7399300850.0,290000
6121000090.0,295000
1324079041.0,275000
6385910260.0,272750
6700390230.0,256900
9542801410.0,286000
6623400193.0,257000
6892510200.0,290000
5595900090.0,250000
3322049126.0,261000
2597500090.0,270000
2944500470.0,257000
2787311110.0,273148
984210850.0,279950
5379804690.0,249000
7851200040.0,265000
3782100155.0,255000
6679000370.0,295000
7831800411.0,250000
3995700435.0,265000
3438500339.0,276000
764000180.0,295000
2571910160.0,283000
104530490.0,248000
2124089028.0,279000
5422420470.0,275000
7334401040.0,271000
179000240.0,290500
806800090.0,275000
3726800010.0,270000
9476200580.0,250000
3679400484.0,295500
2222059065.0,297000
7211401485.0,285000
5095400040.0,270000
4364700165.0,249900
3717000160.0,287000
2008000420.0,280500
6181420200.0,272000
9476200545.0,270000
4325000125.0,255000
8731982250.0,268500
7211400760.0,277000
7211400535.0,275500
7942200050.0,261000
2475200870.0,250000
3243100050.0,250000
1796360340.0,269950
8594400060.0,285000
6121800060.0,260000
2140900100.0,289000
9262800171.0,252000
7846700310.0,280000
2473400290.0,285000
8165100035.0,245560
2895810200.0,265000
1796360470.0,247200
3395041194.0,268000
9269750460.0,247000
2126059048.0,294000
11900140.0,254000
2616700520.0,285000
9510900070.0,292500
8096800270.0,259950
1862900040.0,268000
1796381070.0,270000
9357000230.0,267000
3579700015.0,295000
2122059014.0,277500
84000105.0,255000
7437101030.0,265000
7772400160.0,279950
3422049158.0,246000
2172000846.0,248000
5104530680.0,278226
3438500430.0,270000
6929603769.0,253000
8680300010.0,290000
7760400420.0,255000
5104510540.0,295000
7236100015.0,259000
1545808110.0,250000
5066400483.0,249900
4166600230.0,294000
8857310010.0,268500
9476200485.0,261490
5111400081.0,280000
7242800020.0,277140
6679000130.0,275000
1921059303.0,275000
179000505.0,257000
740500040.0,265000
8965450190.0,295000
5550300175.0,285000
4137040060.0,265500
7436600090.0,287000
4178501020.0,276750
7899800730.0,270000
523049106.0,255000
2923049468.0,280000
8598900157.0,263700
5589300205.0,274000
1823049171.0,275000
2916610150.0,274950
2013300050.0,258000
5631500905.0,272925
5127100190.0,290000
3235100075.0,279000
7987400356.0,255000
7968460230.0,284000
2457200040.0,280000
2222059064.0,285000
2172000075.0,290900
8648200030.0,260000
3438500346.0,265050
9358000780.0,275000
6777800160.0,285000
8937600080.0,295000
9268850140.0,288790
8651440250.0,250000
3422049190.0,247500
7657600025.0,289900
9238450430.0,275000
8103000110.0,280000
1023059186.0,252000
1231000640.0,290000
8155830060.0,297000
5602000275.0,259950
5621100115.0,255000
9232400055.0,279200
2787320430.0,264000
2787311480.0,253000
3546000490.0,290000
5559200051.0,272000
1453601038.0,292000
3277801448.0,280000
2927600155.0,291750
4136800205.0,258000
1926059155.0,257000
7760400480.0,288000
5379801600.0,255000
6802210210.0,273000
739980360.0,295000
4178500100.0,282500
2212200050.0,255000
2215900180.0,270000
3023000120.0,294900
3832080440.0,261950
1218000030.0,278000
2781600195.0,285000
9510900270.0,254000
3298700302.0,287000
9415950020.0,260000
104560280.0,273000
6300000368.0,248500
2329800430.0,254000
984000710.0,270000
1326069151.0,260000
7985400089.0,275000
5001700040.0,255000
9158100116.0,285000
6777800150.0,265000
623049341.0,260000
109210460.0,270000
1722800835.0,252500
3342700465.0,250000
3904100220.0,276000
304100010.0,269500
3300790540.0,292500
629650380.0,255000
1423900580.0,280000
2115510330.0,287500
2111010940.0,289500
3123039089.0,252000
7399300510.0,294900
7183000060.0,260000
8091400200.0,252700
6792200066.0,280000
301400940.0,265000
2212700180.0,260000
2310010050.0,274950
1221000395.0,250000
3031200165.0,262500
795000405.0,285950
7338220120.0,260000
2122059160.0,248000
393000385.0,255000
123039626.0,295000
100500020.0,250000
7887200390.0,294000
2599000130.0,247200
3793501390.0,293000
4102000075.0,275000
2634500050.0,251000
4021100095.0,290000
5101400561.0,250000
5067400162.0,290000
7568700135.0,265000
8062900070.0,272000
8802400411.0,249000
7616800350.0,285750
1545802850.0,286000
9275200080.0,295000
7889601300.0,268000
4136950070.0,260000
8946750170.0,281000
6386300120.0,270000
4310700570.0,280300
4322300340.0,265000
9542840450.0,274000
5347200165.0,265000
3797310010.0,277000
8805400010.0,275500
9335400005.0,292000
8062900030.0,275000
3204400030.0,255000
7749500970.0,267500
1995200320.0,280000
6450304260.0,294000
3448001411.0,286000
6649500040.0,255000
4137050060.0,280000
4324200060.0,249000
2843200070.0,282000
3277801431.0,268500
2144800215.0,285000
2215900900.0,295000
6084600660.0,263000
7760400900.0,279000
2424039036.0,282000
9407600070.0,290000
3330500925.0,258305
3222069156.0,270000
1657530350.0,280000
8851500050.0,262000
3500100209.0,285650
2214800170.0,295000
3826000280.0,272000
1310960190.0,263000
2250000010.0,294450
7327902612.0,269500
2423069120.0,295000
7454000585.0,289000
326049111.0,285000
6163901352.0,289950
8898701340.0,290000
2571910380.0,289000
8108600442.0,254000
8100900115.0,259000
4307350450.0,289950
6699000710.0,289000
1721059230.0,265953
4338800170.0,246000
5540000010.0,259950
7806210070.0,249500
7864500140.0,275000
7697800170.0,270000
8092500150.0,273500
3277800729.0,275000
1139000062.0,288000
1623049214.0,283000
2130410050.0,287000
5466700450.0,250000
5104520620.0,291500
2320069083.0,283000
1446800511.0,249950
6031400071.0,270000
7334600730.0,259000
114100791.0,250000
6437400101.0,284000
937000330.0,246500
9183702251.0,280000
5468760050.0,270000
2008000270.0,291850
3432501415.0,265000
7522600030.0,251000
9353300140.0,284950
1156000100.0,246700
1761300650.0,295000
9542830600.0,279000
4331000190.0,275000
3331000220.0,280000
6623400356.0,250000
114100354.0,249000
8656300080.0,265000
8731951130.0,250250
8000200090.0,280000
1562100340.0,295000
1443500725.0,280000
3172600151.0,250000
6411600411.0,257000
6882200140.0,275000
4310700020.0,280000
6450303235.0,269000
8849700040.0,270000
5252000170.0,250000
8860200010.0,273500
7399300860.0,290000
3223049131.0,270000
2025700200.0,265000
2220069196.0,253500
6145601599.0,250000
6303400520.0,265000
7893205080.0,270000
4302200695.0,270000
7211400576.0,287450
8669150700.0,292000
301400240.0,282900
993001629.0,265000
1310980070.0,290000
8732000410.0,272000
8857640420.0,294000
8698100115.0,255000
6082400191.0,287000
7760400470.0,278000
7227801630.0,275000
4123800270.0,250000
8700100100.0,295000
6121800065.0,289000
2023049206.0,289950
7211401975.0,260000
2144800117.0,270000
8731951670.0,270000
2114700040.0,260000
5341600030.0,255000
87000006.0,275000
3826000460.0,297975
408100150.0,267800
3438501662.0,270000
7950302121.0,289000
1001200050.0,259000
7904700146.0,290000
3668001080.0,248000
3422059249.0,260000
6882520050.0,250000
1796380330.0,249900
7806210380.0,257500
9510900710.0,267345
748000205.0,293000
9297301015.0,277284
806800420.0,289950
2473100010.0,279000
7625703637.0,286000
3451000442.0,257500
1218000025.0,246000
1397300055.0,268500
886000015.0,275000
7461420210.0,275000
7772850060.0,290000
293600080.0,280000
7696600020.0,260000
5702380770.0,280000
1862910050.0,295000
2895800710.0,267800
1657530010.0,260000
9392500100.0,249000
7457400250.0,283500
16000545.0,250000
4202400395.0,285000
8699100160.0,250000
5028600550.0,262000
617000089.0,274000
7212651440.0,280000
2475901105.0,291000
322059049.0,295000
1761300100.0,279950
411100005.0,275053
1330250010.0,289950
2329800240.0,285000
3295750610.0,295000
723049333.0,285000
4222500410.0,267000
9835801000.0,245700
1622049154.0,289900
2843200085.0,260000
3903200050.0,263950
8018600640.0,275000
5360200054.0,247500
6450301220.0,264000
3343902650.0,290000
1922059027.0,282510
2854800095.0,292600
7686203195.0,249950
6679000390.0,269000
5127001170.0,266200
223049087.0,277000
8732130580.0,280000
2822100175.0,284000
1310700210.0,268000
7340601063.0,295500
1721059218.0,271675
2122049038.0,275000
5113260430.0,280000
3750603732.0,276000
8700110020.0,273000
2473100330.0,252500
216500040.0,259000
7697920450.0,249000
2894700270.0,275000
3523029077.0,297000
7931000066.0,280000
109200390.0,250000
420069021.0,246000
2172000285.0,254500
2868300115.0,271500
7227800055.0,247000
2223059099.0,284000
5229300027.0,275000
7205000080.0,268000
4136880140.0,254500
316000160.0,260000
6303400150.0,255000
8091410080.0,267500
3329530030.0,271920
1560100135.0,285000
1761300110.0,260000
6838700060.0,280000
7809200035.0,290000
3626039250.0,283000
8946750020.0,264000
9325800005.0,247500
7548300326.0,290000
2171400199.0,277554
302000375.0,250000
751000020.0,290000
2329800630.0,274950
9238901020.0,289000
1423600300.0,249950
2473251180.0,255000
7437100770.0,275000
2787320140.0,255000
7789000235.0,286000
7452500530.0,250000
7972000200.0,264950
3298700305.0,271000
2508800220.0,284000
6123000090.0,267000
6151800624.0,288349
5151600195.0,283200
5702500050.0,280000
7697000150.0,284000
922069139.0,260000
3375300210.0,250000
5559900080.0,272000
5126950340.0,252000
795002450.0,270950
7283900012.0,275000
7140200450.0,272000
5438000080.0,264950
2781250970.0,250000
2112700280.0,295000
7334501240.0,280000
822059038.0,290000
301402140.0,250000
5115000100.0,255000
1352300520.0,294000
1997200060.0,270000
7461420230.0,336500
1657300450.0,340000
3331001115.0,299000
9406540190.0,315000
3793500160.0,323000
164000267.0,311300
5502700005.0,330000
7843500070.0,308000
7437100210.0,315000
8899210610.0,325000
3878900395.0,323000
1473200130.0,303000
1566100595.0,300000
7100000110.0,340000
3331500121.0,342888
7942600006.0,345000
5412100240.0,340000
7549802600.0,335000
7955000210.0,306000
221049191.0,329500
2215901310.0,303500
3881900321.0,339950
1708400370.0,339000
2461900609.0,346100
4058000010.0,325000
7635800313.0,300000
6752600050.0,320000
1900000060.0,313000
2111010890.0,300000
3438502731.0,323000
3797001920.0,310000
7338402690.0,335000
7547300120.0,325000
7338220160.0,319500
3298700946.0,340000
9238440130.0,337000
9407102245.0,310000
6145600955.0,329000
7861000021.0,309933
9459200110.0,315000
2473450870.0,325000
538000250.0,332500
8731990440.0,299900
1138000160.0,343000
3751600457.0,299000
9264902050.0,315000
2781240040.0,342000
2645500021.0,339275
2621660040.0,325000
3395041236.0,300000
726049202.0,335000
2525500260.0,331000
4136890260.0,327000
1085621740.0,306000
5589900400.0,338000
722059233.0,327500
3422049276.0,310000
8731980880.0,340000
419000015.0,299950
7325600160.0,299000
1091500120.0,310000
829000160.0,311000
7905200230.0,330000
395300650.0,326250
1771110720.0,330000
240000031.0,322000
3997500130.0,310000
6649250410.0,317000
9264910100.0,341500
2011400662.0,306500
6798100652.0,316750
192000120.0,320000
4364700885.0,324950
3343901234.0,341500
7849202299.0,320000
7885100005.0,299000
3438501020.0,308500
5379804393.0,325000
2678100005.0,325000
2525000510.0,328000
254000735.0,329000
8835220090.0,313500
5169700022.0,334950
7305300090.0,338000
538000440.0,325000
1775800750.0,344000
9407001770.0,304950
6140100022.0,345000
5149300200.0,316500
4024101421.0,320000
5416100110.0,339000
3793700210.0,299000
8910500238.0,343000
7334501250.0,325000
255370420.0,318200
2071700010.0,340000
1328300820.0,329000
4010800110.0,305100
3541700170.0,324450
1402810150.0,315500
1133000694.0,325000
345700150.0,310000
4307320230.0,345000
9558020610.0,335000
2113701080.0,300000
3762900020.0,342500
3145600045.0,302000
818100030.0,310000
4443800130.0,320000
7230900120.0,339950
7893200486.0,310000
5559200170.0,307000
616000140.0,315000
1062100095.0,328000
2460700260.0,300000
9510900630.0,305000
9842300540.0,339000
3861440010.0,302000
7754900280.0,322200
3416601045.0,345000
3256400060.0,325000
1559900110.0,325000
6031400092.0,334950
3226049466.0,340000
6749700006.0,306000
4327600010.0,336000
8731900640.0,315000
6414100133.0,337000
7972601900.0,299950
8035600590.0,335000
2621750110.0,334950
1246700152.0,335000
1217000270.0,338995
8943600870.0,305000
1023059223.0,311000
2320069189.0,299990
8643200035.0,299900
6145600285.0,300000
4142450510.0,310000
9572000080.0,300000
6882510020.0,340000
9407150350.0,308950
7771300035.0,328000
372000040.0,304000
4057300030.0,310000
7305300470.0,345000
2113700335.0,316500
2473400570.0,317000
8951900065.0,315000
2212200100.0,344900
7461400400.0,334000
6413600192.0,325000
1079600270.0,325000
6149700350.0,343000
984000780.0,304000
6123000070.0,310000
6411600069.0,325000
586470350.0,342000
6170900190.0,325000
1221000490.0,305000
1787600164.0,310000
2816900030.0,338000
3395040440.0,330000
8856960540.0,330000
8078100120.0,340000
2599001200.0,305000
5709200030.0,309900
705730180.0,339995
1721800190.0,300000
1454100010.0,338500
1760650900.0,337500
9478501020.0,317950
847100078.0,330000
4024101715.0,306000
3764800510.0,335000
3365900041.0,319000
3329500060.0,305000
2968801085.0,334000
3601200465.0,340000
414100280.0,336000
9521100301.0,339950
4046700110.0,323000
7222000244.0,300000
4027700930.0,330000
9542840060.0,340000
2113700780.0,320000
4137010530.0,331950
9144300110.0,308000
1568100215.0,315000
4036400110.0,300000
3268000040.0,339900
2461900845.0,310000
2622059138.0,339000
3971700940.0,330000
8122100650.0,316000
534000075.0,329350
8731960050.0,302300
1545807990.0,315000
7299601870.0,299000
4327100045.0,300000
9407110710.0,322000
6380500135.0,326100
923049440.0,312000
8648100130.0,306500
1498301048.0,321950
192450180.0,335000
255550230.0,299950
869700320.0,300000
8562780110.0,325000
5651010320.0,335000
1402950550.0,332000
8856950240.0,322500
3343901848.0,313100
5149300400.0,311750
1771100030.0,335000
1723049270.0,340500
4302700445.0,335000
1328300990.0,317000
1895450090.0,323800
9406570290.0,314000
2822079012.0,340000
3624039183.0,315000
3878900185.0,303100
5006000035.0,332500
7399300780.0,337500
8101900100.0,310000
1753500100.0,309000
7387500235.0,340000
9264910300.0,345000
9485300190.0,300000
9536601852.0,310000
9407100310.0,312620
4263200030.0,299500
2354300915.0,330000
1217000340.0,340000
5381000352.0,330000
2968801075.0,320600
3876810170.0,329000
2111010340.0,306000
126039305.0,345000
7351000160.0,332000
7889600285.0,315000
1152700090.0,329000
3726800285.0,346000
6632900405.0,329922
4058802335.0,326000
3878900225.0,345000
7304301300.0,300000
2517000600.0,315000
3971700510.0,336800
4410600100.0,325088
2460500020.0,305000
1523300140.0,325000
1723049624.0,330000
8165500110.0,328000
8732020720.0,318989
623049047.0,310000
8165501640.0,309950
7203101590.0,305000
4364700105.0,330000
3904100106.0,335000
7694200430.0,328423
9485300010.0,311500
1623049241.0,335000
3331001165.0,305000
2589300065.0,329900
7655900062.0,305240
8141300030.0,340000
7853210050.0,339000
9353300820.0,310000
5561700340.0,319000
7625700020.0,340000
3797300110.0,330000
9264960560.0,340000
7366100080.0,318000
5636010560.0,314500
6817750440.0,300000
3422059257.0,326000
1565950230.0,305000
1115100169.0,315000
2025701080.0,305000
8656300385.0,305000
2887700875.0,344000
4307350990.0,320000
318390180.0,299000
2349300090.0,340000
7304301231.0,345000
2391602350.0,334000
723059073.0,329950
7857000716.0,334998
1282300105.0,317000
9432900070.0,338150
1545800290.0,315000
1545807280.0,314500
3832711040.0,321000
7230300100.0,320000
252000300.0,300000
3276900030.0,300000
3679401110.0,332000
774101755.0,320000
3821700038.0,305000
2331540070.0,342000
2744000100.0,299950
795001600.0,340000
8902000201.0,338500
7129304225.0,305000
3126049411.0,340000
1829700050.0,335000
104550740.0,299000
3395040920.0,300000
1760650500.0,332000
6799300270.0,310950
