id,predicted_price
6979970080,111925.64
5636010280,106686.94
1732801300,106686.94
5561401530,106429.63
9578500510,106686.94
7304300906,101059.22
1223089077,101059.22
721049207,101059.22
8691330310,107293.33
1523069204,101059.22
3188100105,112356.42
6608500290,106686.94
2891400410,101059.22
7663700551,101059.22
5413200140,106686.94
425069139,101059.22
6713700155,101059.22
2767603505,105167.81
7789000080,106429.63
9211500620,101059.22
3750604417,101059.22
7922800320,103847.44
1471620240,106686.94
2222059052,106686.94
9551200270,110881.695
2767603160,101059.22
9406710060,104691.58
8929000250,101059.22
5538300120,106686.94
2223069120,101059.22
1652500060,113746.35
8564500240,99169.11
3629700120,111956.38
3943600070,106686.94
4171200025,101059.22
2425049063,206705.6
9828701650,101059.22
3581000340,101059.22
8100900015,101059.22
2125059161,117656.85
304000380,101059.22
8146200070,104691.58
686530170,101059.22
2917200645,101059.22
9547200530,119624.75
2122059199,116704.164
1150000740,106686.94
5706200060,101059.22
9265410010,101059.22
4083800555,101059.22
6152900332,106686.94
2520900301,101059.22
9828200790,101059.22
1657530180,106686.94
7471900045,101059.22
9828200460,101059.22
1775900140,101059.22
6139800430,99169.11
7214400005,101059.22
5332200026,106686.94
9510970300,106686.94
2540830020,101059.22
3392100140,101059.22
1326069191,101059.22
2125059112,104691.58
859000022,106686.94
8854100350,104691.58
121059007,101059.22
7977201707,101059.22
3859900060,113187.016
8815400735,111450.48
705700530,106686.94
6600780130,107293.33
6378500105,101059.22
8143000310,112356.42
2877102330,106686.94
3526039074,106686.94
2115510300,101059.22
3024059014,179992.08
2141330360,101059.22
546000400,104691.58
2071500011,101059.22
7972000240,101059.22
7016200460,101059.22
6204200180,101059.22
1552100135,106686.94
88000173,101059.22
2581900235,109822.24
9211500560,101059.22
621069218,104691.58
1321970240,106686.94
798000630,106686.94
421000285,101059.22
2824600180,142166.66
3832051140,106686.94
1237500105,106686.94
8802400906,101059.22
3166900270,106686.94
3682000060,116790.01
5469700020,101059.22
1245001820,101059.22
9547205660,106429.63
7974700122,101059.22
7550801225,101059.22
1099950050,111925.64
1402900460,106686.94
7636800041,183007.45
2115720270,101059.22
8651441750,106429.63
3904100035,101059.22
8815400020,106429.63
3303860590,106686.94
5427110040,106686.94
1782000160,101059.22
6204420290,110255.02
3995700245,101059.22
7955040130,101059.22
1442880650,106686.94
8833510230,158516.06
7283900551,106429.63
4396000180,106429.63
7504021310,106686.94
322059264,106429.63
3654800040,106686.94
2767704777,106686.94
3278602190,107805.97
3236500220,106686.94
3410600100,106429.63
629410180,106686.94
3352402250,101059.22
4363700304,101059.22
7237550130,111925.64
9808590210,111719.92
8074200175,101059.22
3463400330,101059.22
6306400140,108749.58
8564950250,106686.94
5381000070,101059.22
9826700697,101059.22
8132700190,101059.22
7943000020,101059.22
9547204675,101059.22
4112100101,102996.25
727500030,101059.22
114101426,101059.22
9274202005,101059.22
1193000380,105826.71
3039000020,101059.22
7852170130,106686.94
2624079010,109832.3
4137010540,106686.94
7576200012,107293.33
1138020020,101059.22
3969300030,101059.22
898000200,101059.22
5153100030,106686.94
5104532030,111925.64
4406000050,101059.22
9274203390,101059.22
8682290360,101059.22
6928600330,99169.11
4139680070,109832.3
6844702690,101059.22
2154970020,115029.45
4385701285,113534.91
2426059071,106686.94
2867300160,109832.3
9512500720,104691.58
1773101020,99169.11
8687800100,101059.22
3627800050,143879.94
1604600227,101059.22
3300701170,101059.22
9250900111,106686.94
7015200790,101059.22
1311100490,99169.11
2469000010,106429.63
1982201596,101059.22
1862700290,109822.24
2586800270,101059.22
9528102772,105167.81
5490210200,101059.22
6669080020,107293.33
179003055,101059.22
1860600535,141968.7
1592000130,106686.94
3905040170,106686.94
9320500080,101059.22
9276200850,101059.22
224069114,106686.94
2260000340,101059.22
5096300130,101059.22
3432500215,101059.22
2600000050,101059.22
8856003839,106686.94
2492200435,101059.22
7855900110,158516.06
6806100250,106686.94
2770603523,106686.94
1370800515,115029.45
2726049150,101059.22
1226059161,106686.94
1068000375,125227.1
9528104109,111024.33
5126310060,106686.94
1951820070,101059.22
1545805980,106686.94
9464700340,106686.94
4319200675,105167.81
7518500885,101059.22
7852020620,106686.94
869700370,106686.94
8643000190,101059.22
8902000267,142166.66
7972602435,101059.22
2050100210,142166.66
6705120540,101059.22
2767601390,101059.22
4141000490,106686.94
9345400350,112356.42
3222079162,101059.22
7789000120,101059.22
6646200770,142166.66
6666800180,101059.22
1725800280,101059.22
6117500460,204916.34
5470100220,101059.22
5457300478,101059.22
7550800195,101059.22
7787050180,106686.94
6204430250,99169.11
7640400250,101059.22
624110920,101059.22
3629920140,101059.22
7173700518,101059.22
3210200395,101059.22
2473480560,101059.22
2623089141,106686.94
1423800080,101059.22
2076400050,105826.71
3832060120,106686.94
7702600930,101059.22
5101404555,101059.22
3723800415,101059.22
3356403400,101059.22
9214400125,101059.22
1797500530,101059.22
9551201660,106686.94
3878900815,105826.71
1760650280,106686.94
5466410030,101059.22
6388930620,106686.94
2331300395,101059.22
9412700160,101059.22
871001611,101059.22
3142600120,101059.22
3995700220,101059.22
2310000280,101059.22
8039900400,101059.22
7504021510,101059.22
1959700445,106429.63
1556200155,101059.22
3629960590,101059.22
259000240,101059.22
662440020,106686.94
3123049142,105826.71
321100260,139507.72
6840701095,101059.22
3738900165,101059.22
4427100130,101059.22
9238500100,101059.22
6145601810,101059.22
2570300090,101059.22
4017600010,101059.22
1005000220,101059.22
1257202120,101059.22
9527000490,101059.22
8691400080,106686.94
1726069084,101059.22
248000240,101059.22
6113400046,106686.94
2130702350,106686.94
920069052,106429.63
6071300160,99169.11
1623049041,101059.22
9268200285,101059.22
1843100520,106686.94
2887700826,101059.22
9122000385,101059.22
9475700220,106686.94
2804600005,101059.22
2896400300,101059.22
5015000180,101059.22
3630220180,111925.64
8832900780,102083.28
1568100300,120035.93
8718500610,101059.22
4147200140,107293.33
1973700030,106686.94
8862000075,101059.22
9320990110,106686.94
1151100035,106686.94
2011000010,101059.22
1651500060,99169.11
446000190,105789.68
2344300220,111925.64
523049195,101059.22
9191200015,106686.94
7942601410,111450.48
7137800300,101059.22
7853300280,106686.94
6654700240,106686.94
569000050,106686.94
3584000180,106429.63
2026079055,101059.22
8898700880,101059.22
5075400150,101059.22
8731981360,101059.22
4222500020,101059.22
7996720050,107293.33
4077800094,104028.94
6446200365,99169.11
2824089053,101059.22
1311800220,101059.22
3522049063,106686.94
1721801280,101059.22
6131600240,101059.22
7202310040,106686.94
1123059125,106686.94
646910160,106686.94
5630500005,101059.22
3342100785,101059.22
9547205610,112356.42
1773100123,101059.22
3353400092,104691.58
217500015,101059.22
3649100031,101059.22
7896300150,101059.22
623049185,99169.11
1773100430,101059.22
1781500220,106686.94
3395380200,106686.94
2424059170,163713.98
4389200765,107805.97
1543000060,106686.94
6154900005,112356.42
2902200240,101059.22
1442880640,106686.94
8562770490,106686.94
2768300655,107293.33
3432501315,101059.22
5035300570,101059.22
3626039028,101059.22
3876540780,101059.22
327000100,142166.66
7551300065,101059.22
1312920060,101059.22
2215901230,101059.22
6306800010,106686.94
2767700022,112188.85
5589900610,105286.63
4320200020,111564.37
5249804655,104028.94
9238500480,106686.94
3885806565,140782.5
7905200205,101059.22
5727500102,101059.22
3585220070,101059.22
2078500210,106686.94
1839920050,101059.22
534000080,101059.22
856000255,101059.22
4141010110,111925.64
9558040820,117466.14
7768700315,104028.94
2796100640,106686.94
1922059010,106429.63
3448000542,105167.81
3883100220,101059.22
7237301210,106686.94
3893100456,106686.94
9578501110,111925.64
6145601995,101059.22
4024100120,101059.22
8899000050,106686.94
3396820010,101059.22
6749700117,105167.81
1954400060,106686.94
3303970100,106686.94
2540850070,106686.94
3797000745,101059.22
7883603700,101059.22
3438501452,106686.94
3530210260,106686.94
3598600049,101059.22
731500170,101059.22
7129304375,101059.22
263000006,111024.33
7212660560,106686.94
1112700010,101059.22
3420069060,142166.66
2473000470,101059.22
8691390980,106686.94
6184700100,101059.22
4476400275,101059.22
2968801240,106429.63
1529300160,101059.22
7640400070,117656.85
7016100380,106686.94
2172000890,106686.94
4035900015,107293.33
9528104660,111925.64
507100005,101059.22
2783100160,101059.22
3629921140,110000.65
1099750610,101059.22
1330300451,101059.22
2757000030,106686.94
2114700190,107805.97
2050000020,112993.09
3832500790,101059.22
2612000390,106686.94
1483300430,106429.63
8899200720,101059.22
9183700470,101059.22
3530490031,101059.22
